Amenity Type,Name,Latitude,Longitude
clinic,Priti Nursing And Maternity Home,25.4502705,81.8590102
clinic,Shree Krishna Nursing Home,26.2160493,81.2422067
clinic,Deep Ganga Clinic,25.4613291,81.8438295
clinic,Bk Nursing Home,25.3901604,82.567336
clinic,Kunwar Das Sewashram Nursing Home,25.735593,82.6994187
clinic,"Sharma Nursing Home, Raebareli",26.2191335,81.2409181
clinic,Rajhans Nursing Home,25.386875,82.5805774
clinic,Narayan Nursing Home,25.7468347,82.6938939
clinic,Adarsh Clinic and Surgical Center,25.4125248,82.0312985
clinic,Kalra Nursing Home,25.4266104,81.8268836
clinic,City Nursing and Maternity Home,25.4429561,81.828429
clinic,Charu Nursing Home,25.91725,81.9930951
clinic,Dev Nursing Home,25.4633446,81.8484825
clinic,Jankikund Chikitsalaya,25.1656969,80.8633152
clinic,Sardar Nursing Home,26.255524,82.063031
clinic,Santusti Nursing and Surgical Centre,25.3987077,82.5677691
clinic,Kalptaru Chikitsalya,25.7454716,82.6816966
clinic,Nirmal Nursing Home,25.4757592,82.5690023
clinic,Sangeeta Nursing Home,25.7279201,82.68985
clinic,Vishal Medicare Centre,25.4615794,82.4083479
clinic,"Sri Sai Nursing Home, Varanasi",25.3344185,82.7890876
clinic,Allahabad Nursing Home,25.4654018,81.8332046
clinic,Dr. N D Tahiliani Memorial Clinic And Minimal Inva,25.4680377,81.8243661
clinic,Kamla Polyclinic,25.4497628,81.8604552
clinic,Shri Hari Netralaya,25.4546773,81.8513656
clinic,Eye Clinic,25.4384364,81.8394688
clinic,Jijivisha Medicare and Trauma Centre,25.4470887,81.8615844
clinic,Raj Nursing Home,25.2882993,82.4267406
clinic,Annu Nursing Home and Maternity Centre,26.4118646,82.5460989
clinic,Radha Krishna Nursing and Maternity Home,26.2228831,81.2293779
clinic,Dispensary No.2,25.4642043,81.8264642
clinic,City Nursing Home and Trauma Centre,26.2161828,81.2424763
clinic,Sachan Nursing Home,25.4509899,81.8619747
clinic,Tanu Nursing Home,25.7175285,81.5209707
clinic,Dua Nursing andMaternity Home,25.4509687,81.7807775
clinic,Mayocare Heart Clinic,25.4500332,81.7662426
clinic,Raj Ganga Nursing Home,25.9191419,81.9844577
clinic,Dayal Nursing Home and Maternity Home,25.4495004,81.762112
clinic,Raj Nursing Home,25.455994,81.8527398
clinic,Srijan Poly Clinic,25.3956777,81.8627411
clinic,Jeevan Rekha Nursing Home,24.9915414,82.0689514
clinic,Arpan Nursing Home,26.2262798,81.2204131
clinic,Chiranjiv Nursing Home,25.4413515,81.8650706
clinic,Anand Poly clinic and Trauma Centre,25.2845053,82.4361156
clinic,Wazirunnisa Mother Care Nursing Home,25.3867334,82.5821934
clinic,Dispensary No.1,25.4782611,81.8606785
clinic,Dr. Preeti Maternity Clinic,25.425308,81.912422
clinic,Sachan Poly Clinic,25.4839218,81.8769177
clinic,Dr. OP. Singh Clinic,25.4088946,81.9177673
clinic,Kalyan Clinic,25.2098447,80.9159527
clinic,Alok Mishra Gastro Clinic,25.4541694,81.8603227
clinic,Jagdeesh Clinic,25.2150229,80.9154697
clinic,Kamla Memorial Clinic,25.4391012,81.8381289
clinic,Mishra Clinic,24.9265262,82.6758657
clinic,"ECHS Polyclinic, Boda Bagh Rewa",24.5525213,81.3038197
clinic,Ajay Clinic,24.8180648,81.5369231
clinic,Arthritis Homoeopathic Clinic,25.4559036,81.873128
clinic,DR CHAUHAN EYE CLINIC,25.4004424,81.8678011
clinic,Medi-Kiran,25.4663303,81.830858
clinic,KESARWANI CLINIC,25.3797806,81.8456445
clinic,Ajay Poly Clinic,25.2232689,82.5111671
dentist,Prayag Dental Clinic,25.455127,81.841359
dentist,Dentist Hospital,25.2141844,80.9179667
dentist,Rastogi Dental Hospital,25.4581097,81.8382351
dentist,Naini Dental Hospital,25.4012539,81.868973
dentist,Dental Hospital,25.4549389,81.8710772
dentist,"Shaury Dental Hospital, Baldauganj Karwi",25.2182741,80.9249137
dentist,Shaury Dental Hospital,25.213241,80.917816
dentist,Pushpa Dental Hospital,24.5445537,81.3214513
dentist,Hari Dental Hospital,24.68158,81.719768
dentist,Shubham Dental Clinic,25.406536,81.8678942
dentist,Maruti Dental Clinic,25.452133,81.8350271
doctors,dubay clinic,25.4395135,81.8598341
doctors,Dr.Surendra Agarwal,25.2170718,80.9197973
doctors,Center For Sight,25.4558325,81.8345712
hospital,Sri Narayan Ashram Hospital,25.4969605,81.8684147
hospital,Priti Hospital,25.4573983,81.8541354
hospital,"Jeevan Jyoti Hospital, Allahabad",25.436294,81.8465893
hospital,Sanjay Gandhi Memorial Hospital,24.533543,81.2972506
hospital,"S.R.N. Hospital, M.L. N. Medical College",25.4456103,81.8448926
hospital,Shakuntla Multi Speciality Hospital,25.4248667,81.9247846
hospital,Santosham Health Care,24.5753764,80.8518943
hospital,Kshitij Hospital and Research Centre,24.5432457,81.3010758
hospital,Bhola Hospital,25.4534639,81.8558676
hospital,M R Singhal Memorial Nursing Home,24.5456142,81.3125329
hospital,Shanti Hospital and Trauma Centre,24.5456081,81.3161512
hospital,Keerti Orthopaedic Home,24.5767394,80.8492141
hospital,Dr K L Agrawal Memorial Hospital,24.5480405,81.3059936
hospital,Ambedkar Scan Hospital (Pvt.) Ltd.,25.1339452,82.5781942
hospital,Karunashray Hospital,26.2629362,82.0750688
hospital,Samarpit Hospital,25.7470184,82.6795542
hospital,Dwarka Hospital,25.437487,81.8450908
hospital,Akash Hospital,25.3848185,82.5858783
hospital,"Parth Hospital, Jaunpur",25.7367334,82.6761398
hospital,Ranjana Hospital,25.4382354,81.8445128
hospital,Nitin Surgical Center,26.4355638,82.5496562
hospital,"Rama Hospital, Allahabad",25.452294,81.86083
hospital,"Geeta Hospital, Sultanpur",26.2513059,82.0689379
hospital,Guru Kripa Jagriti Hospital And Research Centre,25.4583031,81.8403155
hospital,Shikhar Hospital,25.4412243,81.8162088
hospital,Jahangir Memorial Charitable Hospital,25.4025358,81.8692489
hospital,Madnani Medicare Pvt Ltd,25.4423942,81.8092552
hospital,Shivam Akshayavat Hospital,25.3852492,81.8741452
hospital,"Jeevan Deep Hospital, Bhadohi",25.3869981,82.592479
hospital,Shakuntala Hospital,25.4537711,81.8426618
hospital,"Virendra Hospital, Allahabad",25.4539839,81.8402796
hospital,Svasti Hospital,25.4767798,81.850069
hospital,City Hospital and Orthopaedic and Taruma Center,25.4517419,81.8617031
hospital,Arvind Surgical and Research Centre Pvt.Ltd.,25.4680026,81.8288192
hospital,Viveka Nand Hospital and Research Centre,25.1379724,82.5761953
hospital,Siddharth Multi Speciality Hospital Science and Research Center,25.7354553,82.6797527
hospital,Simhans Hospital,26.2345992,81.2409367
hospital,"Phoenix Hospital, Allahabad",25.4559399,81.8616736
hospital,Sardar Patel Hospital,25.4431995,81.8715656
hospital,Soumya Hospital,25.3945146,82.566994
hospital,Tej Bahadur Sapru Hospital,25.4729624,81.845818
hospital,"Jain Hospital, Allahabad",25.4485522,81.853981
hospital,Maa Sharada Hospital,25.4394217,81.8572433
hospital,Hnm Shah Hospital,25.4327624,81.8176049
hospital,Krishna Heart Care and Maternity Home,25.7399794,82.6845337
hospital,J P Memorial Hospital,25.7568582,82.694088
hospital,"Sangam Hospital, Allahabad",25.4410889,81.8629107
hospital,"Priya Hospital, Allahabad",25.4502288,81.7779974
hospital,"Navjeevan Hospital, Sultanpur",26.2456502,82.0673682
hospital,Amardeep Hospital & Research Centre,25.4375479,81.8433035
hospital,"Nav Jyoti Hospital, Allahabad",25.4327503,81.7877697
hospital,Sushila Maternity And Nursing Home,25.4598731,81.865886
hospital,Abhilasha Hospital And Research Centre Pvt.Ltd,25.4458415,81.8525072
hospital,R.K. Hospital and Trauma Research Centre,26.053297,82.6870026
hospital,Vandana Super Speciality Hospital,25.4613007,81.8338403
hospital,Sunita Hospital,25.7396424,82.6656336
hospital,"Sarodaya Hospital, Allahabad",25.4544846,81.8572352
hospital,Aman Hospital,25.4592004,81.8383109
hospital,Anand Hospital,25.4639609,81.8480064
hospital,Ruma Hospital,25.9305332,82.0049501
hospital,Tilak Hospital and Maternity Home,25.4443541,81.8734278
hospital,The Relief Orthopaedic Center,26.2196384,81.2416332
hospital,Shri Shyamlal Memorial Hospital,25.3804683,82.5691846
hospital,"Shraddha Hospital, Jaunpur",25.7392249,82.6874994
hospital,Tamanna Hospital,25.4577165,81.8638489
hospital,"Harsh Hospital and Maternity Home, Allahabad",25.4315028,81.8501569
hospital,"Prabhat Hospital, Allahabad",25.5324295,81.8539981
hospital,Prachi Hospital Pvt Ltd,25.5275209,81.8537596
hospital,Swaraj Hospital,26.2664083,82.0744157
hospital,Sushila Devi Memorial Hospital,26.0574549,82.6841958
hospital,Pashupati Nursing Home,25.4526682,81.8558304
hospital,"Raghuveer Hospital, Raebareli",26.1639279,80.9699236
hospital,Dr. D. D. Tripathi Memorial Hospital,25.1558133,82.5830014
hospital,Parvati Hospital Pvt Ltd,25.4542981,81.861392
hospital,G.S Chandraul Hospital and Reasearch Centre,25.4490511,81.7508575
hospital,Isha Hosital,25.7330029,82.6725617
hospital,Dr. Agrawals Life Line Hospital,25.4305145,81.8182694
hospital,Apex Eye Hospital,25.7355797,82.6953149
hospital,Ojha Hospital,25.455078,81.8636557
hospital,"Ganga Hospital, Allahabad",25.4652873,81.848852
hospital,Vineeta Hospital Pvt Ltd,25.5225384,81.8654629
hospital,J.P. Memorial Hospital- Allahabad,25.4467048,81.8536506
hospital,Canossa Hospital,25.8951054,81.9491571
hospital,Nirmal Hospital and Laproscopic Surgery Centre,26.2081662,81.2423535
hospital,Amir Bano Memorial Hospital,25.4814152,81.6709769
hospital,Heartline Cardiac Care Centre,25.4528057,81.838245
hospital,Gomti Hospital and Research Centre Pvt Ltd,26.2730487,82.0772918
hospital,"Sundaram Hospital, Allahabad",25.2884224,81.9295375
hospital,Vijay Memorial Hospital,25.4527421,81.7801378
hospital,"Seva Sadan Hospital, Kaushambi",25.5601363,81.4858512
hospital,Gaurav Charitable Hospital,26.2471333,82.0680146
hospital,Yashlok Hospital and Research Hospital,25.4601867,81.8657197
hospital,Saraswati Heart Care,25.4530579,81.8561448
hospital,Sri Sitaram Memorial Hospital,25.2851738,81.9339886
hospital,"Jaya Hospital, Allahabad",25.4434163,81.8666491
hospital,Aashadeep Hospital,26.2525501,82.2279064
hospital,"Pooja Hospital, Allahabad",25.4529673,81.8619901
hospital,Harsh Maternity And Nursing Home,25.153709,82.5721331
hospital,Jyoti Institute Of Medical and Rehabilitation Sciences(Jimars),25.4573823,81.8597652
hospital,Kumar Surgical Nursing Home,25.7496613,82.6933063
hospital,J.C. Maternity Centre,25.474104,81.8517905
hospital,"Baba Hospital, Raebareli",26.3501557,81.0447907
hospital,Kriti Cancer Institute and Research Centre,25.4491387,81.8545359
hospital,Maa Tara Hospital,25.7380913,82.6632856
hospital,Saket Hospital,25.45784,81.8711485
hospital,Hayat Hospital & Maternity Center,25.4024268,81.8696527
hospital,Drs Hospital,25.4503565,81.7667388
hospital,Aashirwad Hospital And Research Centre,25.7376672,82.6737405
hospital,Kamla Hospital,25.7380768,82.6853894
hospital,Asha Hospital,25.4662808,81.8269953
hospital,Karma Health Centre,25.3474587,81.8309348
hospital,Laxmi Health Care and Hospital,25.7801071,82.6904869
hospital,Mrittunjai Hospital,25.1456148,82.5711018
hospital,Ram Krishna Sewashram,25.1517029,82.530469
hospital,Vandna Hospital,26.2361256,82.0656809
hospital,"District Hospital, Sultanpur",26.2627557,82.069966
hospital,Narayan Swaroop Hospital,25.4498431,81.7643604
hospital,Kamla Nehru Memorial Hospital,25.4591151,81.8613611
hospital,Government Hospital Mangawana,24.6590071,81.5498641
hospital,PHC Amiliya,24.5520185,82.1264103
hospital,Government hospital Rimari,24.7798399,81.0522114
hospital,"Government Hospital,Khatai",24.5310842,82.5708523
hospital,CH AMILIHA,24.5374368,81.6527409
hospital,Government hospital Sihawal,24.5620148,82.2454548
hospital,Government Hospital,24.6703762,81.8680653
hospital,PHC Jhinna,24.4490322,81.2158708
hospital,Goverment hospital,24.7785109,82.093446
hospital,Government hospital Sajjanpur,24.5567917,80.9755576
hospital,Government hospital CHACHAI,24.7763374,81.2991902
hospital,GOV. Hospital,24.8851037,80.9580293
hospital,"Government Hospital,Birsinghpur",24.8018922,80.9700014
hospital,"Government Hospital, Berahna",24.8298723,81.0224748
hospital,Government hospital Jaitwara,24.7361756,80.8644866
hospital,CH Teonthar,24.9807215,81.6430749
hospital,Government Hospital SONGAR,25.9098683,82.7515923
hospital,MAHARAJA BALAVANT SINGH COMBINED DISTRIC HOSPITAL,25.3956644,82.5650775
hospital,Government Hospital Khaga,25.7704506,81.1026433
hospital,"District Combined Hospital,Kaushambi",25.5254054,81.3811626
hospital,District Male Hospital Pratapgarh,25.9218299,81.9990201
hospital,District Women Hospital Jaunpur,25.7592013,82.6968142
hospital,Government Hospital Anapur,25.6193924,81.688077
hospital,Government Hospital Kadipur,26.1672645,82.3709553
hospital,Govt. Hospital,25.3295693,82.4653718
hospital,District Women Hospital Pratapgarh,25.9221279,81.9986835
hospital,Government Hospital Kot,25.5221057,81.0996138
hospital,Government Hospital Chak Goraiya,25.1334662,82.8158741
hospital,Government Hospital Diyara,26.218467,82.2821856
hospital,"Government Hospital,Danoo Pur",25.4215976,82.7122906
hospital,Government Hospital Biyawal,25.3377645,81.3499604
hospital,Manohar Das EYE Hospital,25.4402567,81.8277544
hospital,District Women Hospital,25.1522759,82.5767586
hospital,Government Hospital Halliya,24.8279468,82.3259385
hospital,Government Hospital,25.4912268,82.8273245
hospital,Government Hospital AMEYMAFI,26.1926847,81.9201538
hospital,Government Hospital Hatiya,25.847722,82.2924364
hospital,MAHARAJA CHET SINGH DISTRICT HOSPITAL,25.3300687,82.4654724
hospital,Government Hospital Tiwaran,25.5154329,82.6785283
hospital,Government Hospital Sathariya,25.6605677,82.235245
hospital,Moti Lal Nehru District Hospital,25.4392781,81.8285215
hospital,Government Hospital RAMGANJ,26.1161015,82.0410302
hospital,Sarkari Hospital,25.185554,82.6310129
hospital,District Women Hospital Rae Bareli,26.221947,81.2372392
hospital,Government Hospital,26.3852081,81.271074
hospital,"Government Hospital,Sirathu",25.6474311,81.3198325
hospital,District Male Hospital Mirzapur,25.1544088,82.5771099
hospital,Government Hospital,25.9765307,82.7512108
hospital,Government T.B. Hospital,25.4997681,81.8638247
hospital,Vijaya Hospital,25.2705135,82.7175129
hospital,Prakash Hospital,25.2699123,82.7185358
hospital,Savitri Hospital,25.5281738,81.8539012
hospital,Saraswati Hospital,25.437135,81.8495489
hospital,Dua Eye Hospital,25.4617973,81.8343315
hospital,Narayan Hospital,25.240754,81.9511813
hospital,Harsh Hospital,25.446226,81.8513037
hospital,Divyaroshni Healthcare Hospital,25.4538532,81.8287271
hospital,Srm Hospital,25.3928078,81.8415411
hospital,Balaji Hospital,25.4522464,81.8754118
hospital,Global Eye Institute Of Optometry,25.4149498,81.8622496
hospital,Saujanya Hospital,25.4380966,81.944851
hospital,Day and Night Hospital,25.3883985,81.8655549
hospital,Nitin Hospital,25.4243952,81.9166825
hospital,Ram Kripa Hospital,25.2015561,80.873401
hospital,Sanjeeveni Hospital,25.3710461,81.5035521
hospital,Lav Asha Homeopathic Hospital,25.3870321,81.8760138
hospital,Sehar Hospital,25.4201104,81.8203849
hospital,Gama Hospital,25.4181117,82.0168496
hospital,Abhishek Hospital,25.4382939,81.9445669
hospital,Sanchita Hospital,25.3916212,81.9855914
hospital,Geeta Hospital,25.4508612,81.863376
hospital,Priyanshu Hospital,25.5236604,81.8635059
hospital,Khalil Memorial Hospital,25.5240056,81.8628694
hospital,Akash Hospital,25.401985,81.8387037
hospital,Abhishek Hospital,25.4509049,81.9540922
hospital,Srujan Hospital,25.2339589,81.7884697
hospital,Nelu Hospital,25.4254753,81.91995
hospital,Genesis Hospital,25.3641431,81.880636
hospital,J K Charitable Hospital,25.4213375,81.3112121
hospital,Manohar Das Eye Hospital,25.4410709,81.8271627
hospital,Sangam Hospital,25.4292556,81.9119268
hospital,Gupta Hospital,25.3813947,81.3248318
hospital,Nishtha Hospital,25.4288679,81.9330948
hospital,Dr Renu Srivastav Hospital,25.2138143,80.9082876
hospital,Saroj Hospital,25.4523347,81.8652883
hospital,New Tejmati Hospital,25.528667,81.396467
hospital,Ashirwad Hospital,25.3839362,81.9600568
hospital,Shyama Hospital,25.4280582,81.9133898
hospital,Diwakar home,25.2223181,80.917415
hospital,Awami Hospital,25.4138395,81.8413476
hospital,KMC Hospital,25.4261667,81.8160399
hospital,Kirti Hospital,25.462755,81.959532
hospital,Ishi Hospital,25.4755837,81.855608
hospital,Adarsh Hospital,25.4134092,82.0207496
hospital,Haiza Hospital,25.4470513,81.8739577
hospital,Vasudev Hospital,25.4277359,81.9165058
hospital,Aryan Hospital,25.4397526,81.99065
hospital,Srijan Hospital,25.4342516,81.8564318
hospital,"New Hospital, Pachhauhan",25.5243217,80.9159954
hospital,Manas Hospital,25.2851799,81.8021312
hospital,Tanvi Hospital,25.416381,81.9259227
hospital,Aarav Brain and Spine Hospital,25.4560263,81.8605871
hospital,Mgm Hospital,25.434963,81.760538
hospital,"Bs Mehta Eye Hospital, Allahabad",25.458273,81.830956
hospital,Rama Hospital,25.2782143,81.9686325
hospital,Akshayvat Hospital,25.389825,81.8773642
hospital,Harsh Hospital and Maternity Centre,25.3954569,81.8728768
hospital,Jawahar Hospital,25.4408369,81.817462
hospital,Sai Hospital,25.3952126,81.8791742
hospital,Janata Hospital,25.4353356,81.9071495
hospital,"Ayan Hospital, Kareli",25.4259448,81.8192878
hospital,Vasaa Hospital,25.4522178,81.8753068
hospital,City Hospital,25.0675719,81.0979091
hospital,Vijaya Hospital & Trauma Centre,25.4481651,81.8327085
hospital,Vivekanand Hospital,25.2724139,81.8017832
hospital,Amar Jyoti Hospital,25.282758,81.9634561
hospital,FMC Hospital,25.3152351,81.9224389
hospital,"Bani Hospital, Kotwa",25.4396875,81.9915882
hospital,"District Hospital, Khoh, Chitrakoot",25.2058984,80.9846888
hospital,Mangalam Hospital,25.422192,81.9252478
hospital,Vidyawati Hospital,25.5238863,81.8642808
hospital,Bhumi Hospital,25.3840322,81.8404546
hospital,Jeevan Deep Hospital,25.3147827,81.9232142
hospital,J. M. Hospital,25.3685133,81.8397003
hospital,Global Eye Hospital,25.4368037,81.8480338
hospital,Raj Hospital,25.2762732,81.7992444
hospital,Sachan Hospital,25.3227665,81.8236973
hospital,Iffco Hospital,25.536083,82.062945
hospital,Fatima Memorial Hospital,25.423565,81.821401
hospital,Gayatri Hospital,25.4449666,81.8655277
hospital,Sarthak Hospital & Fracture Clinic,25.4219169,81.9319388
hospital,Aasha Hospital,25.396483,81.8610897
hospital,Ashwani Hospital,25.4313079,81.9052803
hospital,Prakash Hospital,25.273134,81.9777463
hospital,Shankar Hospital,25.4158157,81.8637674
hospital,Nigaha Hospital,25.4389469,81.1844526
hospital,Vandana Hospital,25.4803387,81.653724
hospital,Vedant Hospital,25.542523,81.892178
hospital,Bagwati Hospital,25.4394355,81.8578003
hospital,Amar Memorial Hospital,25.4835843,81.9795278
hospital,Jansuvidha Hospital,25.4468425,81.9503839
hospital,Lotus Hospital,25.4318447,81.9035617
hospital,Shivam Hospital,25.371006,82.1143143
hospital,J.K. Hospital,25.4368704,81.8512959
hospital,S. S. C Hospital,25.381536,81.8628506
hospital,Sanjeevani Hospital and Trauma Centre,25.326149,81.457806
hospital,Panchsheel Hospital,25.4559557,81.8578098
hospital,K.D.Memorial Hospital,25.431753,81.80462
hospital,Sarthak Hospital,25.4218951,81.9324259
hospital,Hayes Mission Memorial Hospital,25.4138123,81.8449322
hospital,Vijay Hospital,25.4552704,81.8713003
hospital,Neelima Hospital,25.2245897,80.9208026
hospital,Prabhawati Hospital,25.4256662,81.9124812
hospital,Government Ayurvedic Hospital,25.2313912,80.9234735
hospital,Kanchan Singh Hospital,25.3845107,81.1473679
hospital,Dr.Mahendra Tripathi Hospital,25.2491271,81.296313
hospital,New Muskan Hospital,25.5094044,81.3818159
hospital,"Swaroop Rani Hospital, Allahabad",25.451895,81.4289259
hospital,"Ojas Hospital, Mahuwari",25.3574355,81.8850736
hospital,Ashutosh Hospital & Trauma Centre,25.4579215,81.861614
hospital,Triveni Hospital,25.4248375,81.9249025
hospital,Surya Hospital,25.3961824,81.8701322
hospital,Berui Hospital,25.3893016,81.4735145
hospital,Ashirwad Hospital,25.4968506,81.8622913
hospital,"Akshatdham Physiotherapy Hospital, Jhunsi Allahabad",25.4253647,81.9152818
hospital,Kesharwani Hospital & Research Institute,25.4324027,81.8457465
hospital,Saryu Hospital,25.4289,81.9123028
hospital,Kamla Hospital,25.4316967,81.9034381
hospital,Gauri Devi Hospital,25.2154551,82.0803088
hospital,New Ojus Hospital,25.3465349,81.8945467
hospital,Krishna Hospital,25.4625214,81.8425879
hospital,Dufferin Hospital,25.4396577,81.8270452
hospital,Unani Hospital,25.4253981,81.8182801
hospital,"Homeopathic Hospital, Shahpur",25.3840477,81.1897341
hospital,Shri Mahavir Clinic,25.4697296,81.8428384
hospital,Shiree Jee. Hospital,25.2152909,80.9329047
hospital,Murka Sarkari Hospital,25.1981809,81.5066167
hospital,Ayushi Hospital,25.4341047,81.8148321
hospital,Adarsh Hospital,25.4505861,81.8552305
hospital,Hinouta Hospital,25.4399044,81.2149441
hospital,Care Hospital,25.4287398,81.8161335
hospital,Alka Hospital,25.4613291,81.8650796
hospital,City Hospital,25.4236777,81.9072118
hospital,Jagdish Hospital,25.4356527,81.7567907
hospital,Vidyawati Hospital,25.2194003,82.0844749
hospital,Mrityunjay Hospital,25.5001737,81.8563686
hospital,Narayan Hospital,25.451274,81.833165
hospital,Jageshwar Hospital,25.2129486,80.9505987
hospital,Aman's Hospital,25.1667394,81.5165074
hospital,Shri Kamedgiri Hospital,25.1880765,80.8715267
hospital,Siddhi Vinayak Hospital,25.3488454,81.860773
hospital,Ojha Hospital,25.4543639,81.8624484
hospital,Aadya Hospital,25.4282806,81.9350397
hospital,Aanchal Hospital,25.4277663,81.8216437
hospital,Mohak Hospital,25.4760522,81.8485389
hospital,Onkar Hospital,25.5200969,82.0355906
hospital,Surbhi Hospital,25.430112,81.8468066
hospital,Ojas Clinic and Hospital,25.3895338,81.8835772
hospital,Vikash Hospital,25.3712627,81.5035065
hospital,Janhit Hospital,25.3178464,81.9189388
hospital,Vardan Hospital,25.5241135,81.8533742
hospital,Vikas Hospital and Ultrasound Centres,25.3775274,81.5088235
hospital,Meena Hospital,25.403402,81.8400838
hospital,Sadguru Netra Chikitsalaya,25.1640386,80.8666166
hospital,Jeevan Sahara Hospital,25.4305559,81.7934122
hospital,SS Hospital,25.4282064,81.9148584
hospital,Pooja Hospital,25.391022,81.8476873
hospital,Kalyan Hospital,25.2083225,80.9129335
hospital,Usha Hospital and Maternity Centre,25.4587093,81.8654845
hospital,Government Hospital,26.1303858,82.8138697
hospital,Bhargava Hospital,25.7851858,82.8269968
hospital,Arma Clinic and Hospital,26.1325873,82.8134594
hospital,Aarushi Clinic & Hospital,26.0554641,82.8029103
hospital,Kachhwa Christian Hospital,25.2095222,82.7146077
hospital,Sewa Hospital,25.1313825,82.5655466
hospital,Patel Hospital,24.8884202,82.6955288
hospital,Sewa Hospital,26.0529221,82.6874616
hospital,Deep Ganga Hospital,25.208821,82.7205375
hospital,Janani Hospital and Trauma Centre,25.2930502,82.4120347
hospital,Shubham Hospital and Nursing Home,25.075292,82.7346402
hospital,Shri Sai Hospital and Dental Care,25.0123088,82.3534872
hospital,Jai Shankar Hospital,25.1475101,82.5430396
hospital,Prabhawati Hospital,25.2904068,82.4194962
hospital,Hriday Rog Hospital,25.1343525,82.5579949
hospital,Yashoda Hospital and Heart Chest Care Centre,25.7421703,82.6868267
hospital,Sarita Hospital,25.2517659,82.7078779
hospital,Jan Jeevan Hospital,25.1562249,82.5022372
hospital,Anand Hospital,25.2643224,82.554449
hospital,"Primary Health Centre, Pandari",25.0853783,82.7393347
hospital,Upkar Institute Of Paramedical Science,24.9376214,82.6707687
hospital,Sri Krishna Hospital,25.1425432,82.5651108
hospital,Prasad Hospital and Research Centre,25.2803953,82.4380605
hospital,Saket Hospital,25.2103729,82.7156593
hospital,Krishna Hospital,25.1529914,82.5785469
hospital,Surya Hospital,26.0482406,82.6817687
hospital,Maa Seeta Hospital and Fracture Clinic,25.143348,82.581004
hospital,Om Prakash Pandey Hospital,26.2999225,82.8015274
hospital,Khamaria Hospital,25.2383227,82.5133362
hospital,Shree Siddhivinayak Hospital,25.2391447,82.2230086
hospital,Arogya Hospital,25.290846,82.4176048
hospital,Gopal Hospital,25.1537386,82.583363
hospital,Jeevan Raksha Hospital,25.7501958,82.7016531
hospital,Elite Hospital,25.1536954,82.582152
hospital,Anand Hospital and Maternity Home,25.1527479,82.5803747
hospital,Shri Mata Hospital,25.14936,82.589644
hospital,City Hospital,25.1514288,82.5721034
hospital,Metropolis Healthcare Ltd.,25.143625,82.5816
hospital,Shreya Hospital,25.1341609,82.5774038
hospital,Raj Hospital,25.1954228,82.7543392
hospital,"Bangali Hospital, Dhera",24.6040792,81.7592873
hospital,"Primary Hospital, Bithauli",24.5668162,82.0425324
hospital,Government Hospital,24.5662241,81.6112838
hospital,Chahak Children Hospital,24.541747,81.3027766
hospital,Guru Kripa Hospital Dr. Madhu Jain,24.5349627,81.2950594
hospital,S.P Sharma Hospital,24.6032724,81.7552655
hospital,"Blossom Childrens Hospital, Dr. Mohd.Tariq Kamaal",24.5340084,81.2925996
hospital,Adarsh Nursing Home,24.5449857,81.324783
hospital,Government Hospital,24.4803944,82.0528818
hospital,"Government Hospital, Barigawan",24.4816841,81.8665903
hospital,Sadguru Eye Hospital,24.6531806,81.5417735
hospital,Dewas Hospital,24.7781513,81.4919832
hospital,Sanjeevani Hospital and Maternity Hospital,24.541425,81.2974192
hospital,Teerth Memorial Nursing Home & Research Centre,24.546752,81.30314
hospital,"City Hospital, Rewa, Dr. Mukta Sharma",24.531,81.302569
hospital,GEC Hospital,24.555041,81.311902
hospital,Dr. Tripathi Hospital,24.6025927,81.752993
hospital,Vanshal Hospital,24.5458214,81.3442548
hospital,Rainbow Hospital and Research Centre,24.5467914,81.3040351
hospital,"Varoadaan Hospital, Rewa",24.5329905,81.3054582
hospital,Anupam Maternity Home and Eye Hospital,24.5425904,81.3051493
hospital,Dr. Geeta Bannerji Clinic & Hospital,24.550686,81.305182
hospital,Vighnaharta Hospital &Trauma Centre,24.5440152,81.3322698
hospital,Adarsh Hospital,24.5449513,81.326447
hospital,Rewa Hospital and Research Centre,24.5393915,81.3149319
hospital,Vindhya Hospital and Research Centre,24.5391287,81.2855601
hospital,Eye Hospital,24.5404218,81.2969442
hospital,Chauraisha Hospital,24.531427,81.302142
hospital,Orthopaedic Hospital,24.5388639,81.3162646
hospital,Arya Hospital,24.527068,81.301322
hospital,Jindal Hospital,24.549168,81.30681
hospital,Government Hospital,24.5933511,82.2402085
hospital,Dr. R.P. Parauha Hospital,24.5633864,81.3059571
hospital,Chirayu Hospital and Research Centre Assistants,24.5432719,81.3002593
hospital,Shekhawati Hospital,24.536232,81.295076
hospital,Shri Ganesh Eye Hospital & Laser Centre,24.5427713,81.2977458
hospital,"Vindhya Hospital and Research Centre, Rewa",24.539789,81.285862
hospital,Sai Kripa Nursing Home Hospital,24.5525659,81.3044394
hospital,Rewa Hospital and Maternity Centre,24.5553636,81.3448773
hospital,A.D Ravendra Singh,24.9952259,81.6278607
hospital,Sharma Hospitals,24.603695,81.758029
hospital,"SubCentre, Sahsepur",25.2396887,82.5400581
hospital,Mahila Swasthya Kendra,26.3682772,82.5121353
hospital,MIOTS,25.4231809,81.8207891
